Dst Port,Pkt Size Avg,Pkt Len Mean,Flow Duration,Flow IAT Max,Bwd Pkts/s,Bwd Header Len,Fwd Header Len,Init Fwd Win Byts,Fwd Seg Size Min,Label
445,0.0,0.0,168555,168406.0,5.9327815846,32,72,8192,20,Benign
9080,0.0,0.0,1,1.0,1000000.0,20,24,1024,24,Benign
53,92.0,61.33333333,2713,2713.0,368.5956506,8,8,-1,8,Benign
8080,0.0,0.0,485,485.0,0.0,0,40,2052,20,Bot
80,142.7777778,128.5,5404896,5278285.0,0.92508718,168,136,225,32,DoS attacks-Hulk
53,78.5,52.33333333,274,274.0,3649.635036,8,8,-1,8,Benign
3389,159.3529412,150.5,2538429,950133.0,3.151555549,172,192,8192,20,Benign
22,104.0227272727,101.7111111111,290024,69067.0,75.8557912449,712,712,26883,32,SSH-Bruteforce
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
443,41.0,30.75,223,205.0,0.0,0,60,256,20,Benign
443,480.08,461.6153846,11630126,9999367.0,1.461721051,344,172,8192,20,Infilteration
80,0.0,0.0,78,78.0,0.0,0,40,2047,20,Brute Force -Web
5566,0.0,0.0,2,2.0,500000.0,20,24,1024,24,Infilteration
80,0.0,0.0,3080452,2053508.0,0.0,0,120,26883,40,DoS attacks-Slowloris
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
80,209.625,186.3333333333,11928287,6924573.0,0.3353373372,136,136,26883,32,DoS attacks-GoldenEye
53,131.5,87.6666666667,2538,2538.0,394.0110323089,8,8,-1,8,Benign
443,313.4285714,292.5333333,5230035,5010176.0,1.147219856,132,172,8192,20,Benign
500,583.3333333333,500.0,89479580,41990357.0,0.0,0,48,-1,8,Brute Force -Web
46554,181.4444444,163.3,4428998,4089880.0,0.903138814,136,168,237,32,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
80,6.0,4.8,116254643,116254637.0,0.017203614,64,64,211,32,DoS attacks-Slowloris
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
53,77.0,51.3333333333,1194,1194.0,837.5209380235,8,8,-1,8,Benign
59330,164.375,146.1111111,4285145,4202597.0,0.700092996,104,168,237,32,Benign
443,0.0,0.0,27,27.0,37037.037037037,20,20,253,20,Benign
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
53,58.0,46.4,266131,265095.0,7.515095949,16,16,-1,8,Benign
22,0.0,0.0,7,7.0,142857.142857143,32,32,241,32,SSH-Bruteforce
22,0.0,0.0,7,7.0,142857.142857143,32,32,241,32,SSH-Bruteforce
443,158.3571429,152.8965517,116947566,58100000.0,0.12826261,312,272,8192,20,Infilteration
3389,170.3125,160.2941176,17177236,14800000.0,0.465732671,172,172,8192,20,Benign
500,583.3333333333,500.0,89479728,41990282.0,0.0,0,48,-1,8,Brute Force -Web
22325,0.0,0.0,42,42.0,0.0,0,40,64240,20,Benign
80,148.8235294118,140.5555555556,106782673,53247671.0,0.0280944456,100,456,26883,32,DoS attacks-Slowloris
53,92.5,61.66666667,1590,1590.0,628.9308176,8,8,-1,8,Benign
80,0.0,0.0,4199,4199.0,0.0,0,64,225,32,DoS attacks-Hulk
53,84.5,67.6,84185,58477.0,23.7572014017,16,16,-1,8,Benign
80,0.0,0.0,442,442.0,0.0,0,64,225,32,DoS attacks-Hulk
8080,0.0,0.0,500,500.0,0.0,0,40,2052,20,Bot
80,0.0,0.0,411,411.0,0.0,0,40,2047,20,Brute Force -Web
80,0.0,0.0,32525,32525.0,0.0,0,64,225,32,DoS attacks-Hulk
80,32.00027637,32.0,119728217,978757.0,0.0,0,926296,-1,8,DDOS attack-LOIC-UDP
55600,0.0,0.0,303,303.0,3300.330033,20,24,1024,24,Infilteration
53006,0.0,0.0,24,24.0,41666.6666666667,20,20,123,20,Benign
445,0.0,0.0,275940,275849.0,3.6239762267,32,72,8192,20,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
80,117.625,104.5555555556,5004913,5003784.0,0.7992146916,136,136,26883,32,DoS attacks-GoldenEye
80,496.046692607,494.1240310078,56706281,1127463.0,1.834012003,2092,3072,8192,20,Brute Force -Web
64408,168.8571429,147.75,1340,733.0,1492.537313,40,124,65535,20,Benign
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
80,140.5555555556,133.1578947368,107357886,53247690.0,0.0279439183,100,496,26883,32,DoS attacks-Slowloris
443,0.0,0.0,147,147.0,0.0,0,40,255,20,Benign
80,154.625,137.4444444444,6886792,6757510.0,0.435616467,104,168,26883,32,DoS attacks-GoldenEye
53,71.0,47.33333333,304,304.0,3289.473684,8,8,-1,8,Infilteration
445,0.0,0.0,139590,139479.0,7.1638369511,32,72,8192,20,Benign
443,41.0,30.75,194,172.0,0.0,0,60,253,20,Benign
53,82.0,65.6,55265,30443.0,36.18926988,16,16,-1,8,Benign
80,8.0,5.3333333333,3,3.0,333333.333333333,32,32,211,32,DoS attacks-Slowloris
3389,200.1176471,189.0,1898717,592349.0,4.21337145,184,192,8192,20,Benign
445,65.61538462,60.92857143,1761228,713227.0,3.406713952,132,164,8192,20,Benign
22,104.0227272727,101.7111111111,374443,117388.0,50.7420355034,616,808,26883,32,SSH-Bruteforce
3389,137.6956521739,131.9583333333,4118240,953084.0,2.1853995882,192,292,8192,20,Benign
80,0.0,0.0,726,726.0,0.0,0,40,2051,20,Brute Force -Web
445,54.25,48.2222222222,6310156,6106921.0,0.4754240624,72,124,8192,20,Benign
52094,0.0,0.0,19,19.0,52631.57895,20,20,31088,20,Infilteration
80,0.0,0.0,9181107,9181107.0,0.0,0,64,226,32,DoS attacks-GoldenEye
50226,31.0,20.6666666667,1,1.0,0.0,0,40,304,20,Benign
80,0.0,0.0,39231585,39231585.0,0.0,0,64,226,32,DoS attacks-GoldenEye
80,41.0,36.4444444444,5326595,5264523.0,0.7509487768,92,92,8192,20,Benign
53,119.0,95.2,203506,203015.0,9.827720067,16,16,-1,8,Benign
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
0,0.0,0.0,112638866,56300000.0,0.0,0,0,-1,0,Benign
443,332.1875,312.6470588,99457,19519.0,100.5459646,208,132,8192,20,Benign
13613,0.0,0.0,86187076,86187076.0,0.0,0,40,62559,20,Benign
80,0.0,0.0,89,89.0,0.0,0,40,278,20,Benign
443,75.1,68.27272727,5911925,5831901.0,0.67659857,92,132,8192,20,Benign
49654,160.25,142.4444444,5238465,5200877.0,0.572686846,104,168,219,32,Benign
443,298.2142857143,278.3333333333,5941379,5015863.0,1.0098665646,132,172,8192,20,Benign
80,0.0,0.0,24,24.0,0.0,0,40,2051,20,Brute Force -Web
53090,25.3333333333,19.0,180,162.0,5555.5555555556,20,40,176,20,Benign
80,0.0,0.0,105,105.0,0.0,0,40,2047,20,Brute Force -Web
3389,159.3529411765,150.5,3393245,952002.0,2.3576252231,172,192,8192,20,Benign
80,182.2857143,159.5,14124,13070.0,283.2058907,92,72,65535,20,DDOS attack-HOIC
80,126.25,112.2222222222,5002223,4937629.0,0.5997333585,72,112,8192,20,Brute Force -Web
443,175.7741935,170.28125,117188077,58600000.0,0.12799937,312,332,8192,20,Benign
445,0.0,0.0,167175,166864.0,5.9817556453,32,72,8192,20,Benign
443,220.4857142857,214.3611111111,118269910,58451704.0,0.1437390119,352,372,8192,20,Benign
3389,180.6,169.3125,1803816,953214.0,3.880661886,152,172,8192,20,Benign
80,802.3127035831,799.7077922078,63032004,1560723.0,1.6499554734,2092,4072,8192,20,Brute Force -XSS
53,76.25,61.0,25440,23866.0,78.6163522013,16,16,-1,8,Benign
80,160.875,143.0,5005966,5002799.0,0.7990465776,136,136,26883,32,DoS attacks-GoldenEye
80,6.0,4.8,105167846,105167844.0,0.0190172194,64,64,211,32,DoS attacks-Slowloris
53,81.5,54.33333333,1106,1106.0,904.159132,8,8,-1,8,Benign
80,32.0002778,32.0,119681036,1005427.0,0.0,0,921512,-1,8,DDOS attack-LOIC-UDP
80,178.0,155.75,22015,21004.0,181.6942993,92,72,65535,20,DDOS attack-HOIC
8080,0.0,0.0,512,512.0,0.0,0,40,2052,20,Bot
53,76.5,51.0,1029,1029.0,971.8172983479,8,8,-1,8,Benign
53,63.0,50.4,89930,60485.0,22.2395196264,16,16,-1,8,Benign
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
53,135.0,90.0,281,281.0,3558.71886121,8,8,-1,8,Benign
80,178.7142857,156.375,9436,8902.0,423.9084358,92,72,65535,20,DDOS attack-HOIC
80,0.0,0.0,6433,6433.0,0.0,0,64,225,32,DoS attacks-Hulk
22,104.0227272727,101.7111111111,392476,90064.0,50.9585299483,648,776,26883,32,SSH-Bruteforce
80,6.0,4.8,103075699,103075696.0,0.0194032155,64,64,211,32,DoS attacks-Slowloris
80,801.2638436482,798.6623376623,56564450,1015568.0,1.8386106468,2092,4072,8192,20,Brute Force -XSS
80,0.0,0.0,1310,1310.0,0.0,0,40,32738,20,DDOS attack-HOIC
443,344.625,324.3529412,227369,116803.0,39.58323254,188,152,8192,20,Benign
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
55019,178.4285714,156.125,7323,6753.0,273.1121125,40,124,65535,20,Benign
80,0.0,0.0,23209199,23209199.0,0.0,0,64,226,32,DoS attacks-GoldenEye
80,176.0,156.4444444444,11227515,6219899.0,0.3562676158,136,136,26883,32,DoS attacks-GoldenEye
80,140.5555555556,133.1578947368,107005879,53247574.0,0.0280358428,100,496,26883,32,DoS attacks-Slowloris
80,173.25,154.0,172845,169405.0,17.3565911655,104,168,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,54542932,54542932.0,0.0,0,40,279,20,Benign
445,78.8333333333,72.7692307692,669162,133456.0,7.4720321835,112,152,8192,20,Benign
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
80,0.0,0.0,49,49.0,0.0,0,40,0,20,DoS attacks-Slowloris
80,179.7142857,157.25,14322,13190.0,279.2906019,92,72,65535,20,DDOS attack-HOIC
445,0.0,0.0,266629,266563.0,3.7505297623,28,68,8192,20,Benign
80,163.375,145.2222222222,11994042,6990929.0,0.3334989155,136,136,26883,32,DoS attacks-GoldenEye
3389,144.0909090909,137.8260869565,3919348,953153.0,2.0411558249,172,292,8192,20,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
80,196.625,174.7777777778,6735614,6721535.0,0.4453936939,104,168,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,88,88.0,0.0,0,40,279,20,Benign
445,60.5555555556,54.5,645490,215103.0,6.1968427086,92,112,8192,20,Benign
53,158.0,105.3333333333,13666,13666.0,73.1743011854,8,8,-1,8,Benign
3389,160.5294118,151.6111111,3964925,1369181.0,1.765481062,152,212,8192,20,Benign
11219,0.0,0.0,86398906,86400000.0,0.0,0,40,64000,20,Benign
53199,0.0,0.0,35,35.0,28571.42857,20,20,117,20,Benign
80,0.0,0.0,3031864,2015983.0,0.0,0,120,26883,40,DoS attacks-Slowloris
51714,161.375,143.4444444,4287551,4219312.0,0.699700132,104,168,219,32,Benign
56389,0.0,0.0,86231359,86200000.0,0.0,0,40,62561,20,Benign
80,32.0002979,32.0,119643767,623112.0,0.0,0,859336,-1,8,DDOS attack-LOIC-UDP
3389,170.5625,160.5294118,2976349,892482.0,2.687856834,172,172,8192,20,Infilteration
53,119.5,79.66666667,274,274.0,3649.635036,8,8,-1,8,Benign
80,32.00029131,32.0,119881086,658717.0,0.0,0,878776,-1,8,DDOS attack-LOIC-UDP
54705,10.33333333,7.75,2,2.0,0.0,0,60,946,20,Benign
80,161.0,143.1111111111,11884943,6880954.0,0.3365603016,136,136,26883,32,DoS attacks-GoldenEye
0,0.0,0.0,112640576,56300000.0,0.0,0,0,-1,0,Infilteration
80,6.0,4.8,100023650,100023642.0,0.0199952711,64,64,211,32,DoS attacks-Slowloris
80,0.0,0.0,8977406,8977406.0,0.0,0,64,226,32,DoS attacks-GoldenEye
53,71.0,47.33333333,340,340.0,2941.176471,8,8,-1,8,Benign
53,107.5,71.6666666667,65710,65710.0,15.2183838076,8,8,-1,8,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
80,126.25,112.2222222222,5005016,4937616.0,0.5993986832,72,112,8192,20,Brute Force -Web
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
53,87.0,58.0,857,857.0,1166.8611435239,8,8,-1,8,Benign
53,72.5,48.33333333,202,202.0,4950.49505,8,8,-1,8,Benign
53,66.5,44.33333333,863,863.0,1158.748552,8,8,-1,8,Benign
53,92.5,61.6666666667,1799,1799.0,555.8643690939,8,8,-1,8,Benign
80,174.8571429,153.0,11086,10098.0,360.8154429,92,72,65535,20,DDOS attack-HOIC
80,346.375,307.8888889,24036,11630.0,208.0213014,112,72,8192,20,Benign
80,175.625,156.1111111111,101603,88891.0,29.5266872041,104,168,26883,32,DoS attacks-GoldenEye
80,32.00023619,32.0,119763407,619016.0,0.0,0,1083888,-1,8,DDOS attack-LOIC-UDP
80,0.6,0.5,14734319,10002472.0,0.1357375254,64,60,253,20,Benign
6261,0.0,0.0,42,42.0,0.0,0,40,260,20,Benign
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
64672,173.0,151.375,1148,585.0,1742.160279,40,124,65535,20,Benign
80,84.0,63.0,96108088,96108086.0,0.0104049516,20,64,221,32,DoS attacks-GoldenEye
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
80,32.0002214,32.0,119958779,613966.0,0.0,0,1156304,-1,8,DDOS attack-LOIC-UDP
57911,177.8571429,155.625,1504,853.0,1329.787234,40,124,65535,20,Benign
3389,181.6666666667,170.3125,2016280,953120.0,3.4717400361,152,172,8192,20,Benign
443,502.0625,472.5294117647,64189,27843.0,124.6319462836,172,172,8192,20,Benign
80,41.0,36.4444444444,5307339,5245195.0,0.7536733568,92,92,8192,20,Benign
3389,180.6,169.3125,1669051,953154.0,4.194000064,152,172,8192,20,Benign
8080,65.0,56.875,10350,9495.0,386.47343,92,72,8192,20,Bot
53,88.0,58.66666667,351,351.0,2849.002849,8,8,-1,8,Infilteration
443,254.0,239.0588235,84485,23393.0,82.85494466,152,192,8192,20,Benign
80,92.7142857143,81.125,864,273.0,4629.6296296296,92,72,8192,20,Benign
51794,0.0,0.0,23,23.0,43478.26087,20,20,184,20,Benign
8080,65.0,56.875,11028,10206.0,362.7130939,92,72,8192,20,Bot
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
21,0.0,0.0,4,4.0,250000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
445,0.0,0.0,334016,333955.0,2.993868557,32,72,8192,20,Infilteration
53,78.5,52.33333333,711,711.0,1406.469761,8,8,-1,8,Benign
53,60.5,40.33333333,391,391.0,2557.544757,8,8,-1,8,Benign
52123,0.0,0.0,43,43.0,23255.8139534884,20,20,114,20,Benign
443,169.9393939394,164.9411764706,75431276,10089180.0,0.2386278074,444,312,8192,20,Benign
38091,0.0,0.0,88119297,88119297.0,0.0,0,40,63327,20,Benign
80,140.5555555556,133.1578947368,109045179,53252227.0,0.0275115326,100,496,26883,32,DoS attacks-Slowloris
18664,0.0,0.0,86352823,86352823.0,0.0,0,40,62562,20,Benign
22,0.0,0.0,5,5.0,200000.0,32,32,241,32,SSH-Bruteforce
61344,0.0,0.0,36,36.0,0.0,0,40,256,20,Benign
80,174.5,155.1111111111,368746,363699.0,8.1356814718,104,168,26883,32,DoS attacks-GoldenEye
500,583.3333333333,500.0,89479489,41990323.0,0.0,0,48,-1,8,Brute Force -Web
25448,0.0,0.0,88456788,88456788.0,0.0,0,40,64000,20,Benign
51420,25.3333333333,19.0,9772,9758.0,102.3331968891,20,40,123,20,Benign
22,106.4418604651,104.0227272727,357661,89802.0,55.9188728992,648,744,26883,32,SSH-Bruteforce
8080,65.0,56.875,10952,10072.0,365.230095,92,72,8192,20,Bot
22,0.0,0.0,4,4.0,250000.0,32,32,241,32,SSH-Bruteforce
500,583.3333333333,500.0,89479822,41990436.0,0.0,0,48,-1,8,Brute Force -Web
80,0.0,0.0,14660181,14660181.0,0.0,0,64,226,32,DoS attacks-GoldenEye
53,100.5,67.0,1541,1541.0,648.9292667099,8,8,-1,8,Benign
500,583.3333333333,500.0,89479379,41990289.0,0.0,0,48,-1,8,Brute Force -Web
51494,145.5555556,131.0,4325485,4175479.0,1.155939739,168,136,219,32,Benign
56302,177.8571429,155.625,15406,14702.0,129.8195508,40,124,65535,20,Benign
55815,179.7142857,157.25,17847,17247.0,112.0636522,40,124,65535,20,Benign
8080,65.0,56.875,13811,13008.0,289.6242126,92,72,8192,20,Bot
2251,0.0,0.0,259,259.0,3861.0038610039,20,24,1024,24,Benign
80,175.0,155.5555555556,174583,119216.0,17.1838036922,104,168,26883,32,DoS attacks-GoldenEye
80,32.00023628,32.0,119940606,705395.0,0.0,0,1083464,-1,8,DDOS attack-LOIC-UDP
80,0.0,0.0,66,66.0,0.0,0,40,255,20,Benign
80,0.0,0.0,13705,13705.0,0.0,0,64,225,32,DoS attacks-Hulk
80,169.0,150.2222222222,6983059,6895444.0,0.4296111489,104,168,26883,32,DoS attacks-GoldenEye
64800,0.0,0.0,916,882.0,1091.703057,20,40,257,20,Benign
80,496.0,494.0775193798,56690929,1253091.0,1.8345086566,2092,3072,8192,20,Brute Force -Web
80,148.8235294118,140.5555555556,106334098,53247396.0,0.0282129633,100,456,26883,32,DoS attacks-Slowloris
80,0.0,0.0,12326,12326.0,0.0,0,64,225,32,DoS attacks-Hulk
3389,151.6111111,143.6315789,2917875,1156303.0,3.427151609,208,168,8192,20,Infilteration
80,0.0,0.0,997341,997341.0,0.0,0,64,226,32,DoS attacks-GoldenEye
3389,153.9444444444,145.8421052632,2501933,953064.0,3.5972186306,204,192,8192,20,Benign
61574,177.8571429,155.625,1482,930.0,1349.527665,40,124,65535,20,Benign
53,71.0,47.33333333,334,334.0,2994.011976,8,8,-1,8,Benign
53,65.0,43.33333333,567,567.0,1763.66843,8,8,-1,8,Benign
80,138.5,123.1111111111,11126526,6119601.0,0.3595012495,136,136,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,3035669,2015906.0,0.0,0,120,26883,40,DoS attacks-Slowloris
49205,0.0,0.0,139,139.0,0.0,0,40,258,20,Benign
53,88.5,70.8,168697,150556.0,11.8555753807,16,16,-1,8,Benign
500,583.3333333333,500.0,89479642,41990355.0,0.0,0,48,-1,8,Brute Force -Web
80,0.0,0.0,12,12.0,0.0,0,40,2051,20,Brute Force -Web
443,234.5625,220.7647058824,81644,37246.0,85.7380824065,152,192,8192,20,Benign
80,166.5,148.0,91882,90118.0,32.6505735617,104,168,26883,32,DoS attacks-GoldenEye
445,72.09090909,66.08333333,490493,124681.0,10.1938254,112,132,8192,20,Benign
80,126.25,112.2222222222,5008302,4953175.0,0.7986738819,92,92,8192,20,Brute Force -Web
443,414.5517241379,407.5254237288,115172259,10004268.0,0.2691620384,764,552,8192,20,Benign
80,172.5714286,151.0,1981,1373.0,2019.182231,92,72,65535,20,DDOS attack-HOIC
53,83.0,66.4,42931,30246.0,46.5863828,16,16,-1,8,Benign
80,496.0389105058,494.1162790698,56579528,1137256.0,1.8381206715,2092,3072,8192,20,Brute Force -Web
80,148.8235294118,140.5555555556,107060143,53261836.0,0.0280216327,100,456,26883,32,DoS attacks-Slowloris
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
49834,163.375,145.2222222,4130957,4019515.0,0.726223972,104,168,237,32,Benign
53,61.75,49.4,66170,65379.0,30.22517757,16,16,-1,8,Benign
41534,154.625,137.4444444,5206120,5146983.0,0.576244881,104,168,219,32,Benign
49777,0.0,0.0,1,1.0,0.0,0,40,120,20,Benign
3389,181.6666667,170.3125,1617733,953114.0,4.327042843,152,172,8192,20,Benign
53,104.5,69.66666667,4016,4016.0,249.0039841,8,8,-1,8,Benign
443,129.0526315789,125.7435897436,115877830,10013380.0,0.1467062336,484,432,8192,20,Benign
23,0.0,0.0,20,20.0,50000.0,20,20,25734,20,Benign
53,94.0,62.66666667,1079,1079.0,926.7840593,8,8,-1,8,Benign
80,496.0505836576,494.1279069767,55819949,1083073.0,1.8631331963,2092,3072,8192,20,Brute Force -Web
80,0.0,0.0,5033760,5001437.0,0.1986586567,32,72,8192,20,Benign
443,41.0,30.75,1308,1294.0,0.0,0,60,254,20,Benign
55555,172.5714286,151.0,1261,631.0,1586.042823,40,124,65535,20,Benign
53,80.0,53.33333333,749,749.0,1335.113485,8,8,-1,8,Benign
53,114.5,76.3333333333,267,267.0,3745.3183520599,8,8,-1,8,Benign
53,86.5,57.6666666667,1198,1198.0,834.7245409015,8,8,-1,8,Benign
8080,0.0,0.0,539,539.0,0.0,0,40,2052,20,Bot
21,0.0,0.0,4,4.0,250000.0,20,40,26883,40,FTP-BruteForce
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
38938,161.5,143.5555556,4303498,4163968.0,0.69710733,104,168,237,32,Benign
3389,144.1363636364,137.8695652174,4625255,953187.0,1.7296343661,172,292,8192,20,Benign
80,32.0003677,32.0,119591395,815560.0,0.0,0,696224,-1,8,DDOS attack-LOIC-UDP
80,32.00036544,32.0,119735518,697158.0,0.0,0,700520,-1,8,DDOS attack-LOIC-UDP
52854,0.0,0.0,22,22.0,0.0,0,40,260,20,Benign
445,0.0,0.0,236598,236555.0,4.226578416,32,72,8192,20,Benign
80,172.625,153.4444444444,5009828,5004602.0,0.7984306048,136,136,26883,32,DoS attacks-GoldenEye
80,496.0700389105,494.1472868217,56429287,1124328.0,1.8430146034,2092,3072,8192,20,Brute Force -Web
53,92.0,61.3333333333,1176,1176.0,850.3401360544,8,8,-1,8,Benign
80,6.0,4.8,105004317,105004312.0,0.019046836,64,64,211,32,DoS attacks-Slowloris
50567,0.0,0.0,32,32.0,31250.0,20,20,118,20,Benign
80,169.375,150.5555555556,4446821,4422921.0,0.6746392535,104,168,26883,32,DoS attacks-GoldenEye
80,8.0,5.3333333333,2,2.0,500000.0,32,32,211,32,DoS attacks-Slowloris
80,0.0,0.0,3751,3751.0,0.0,0,64,225,32,DoS attacks-Hulk
57471,0.0,0.0,40,40.0,0.0,0,40,64240,20,Benign
80,6.0,4.8,118088710,118088705.0,0.0169364201,64,64,211,32,DoS attacks-Slowloris
80,299.2222222,269.3,23903,11631.0,209.1787642,112,92,8192,20,Benign
443,169.9032258065,164.59375,118265507,58967659.0,0.1352888125,332,312,8192,20,Benign
53,62.0,41.3333333333,249,249.0,4016.0642570281,8,8,-1,8,Benign
443,471.5882353,445.3888889,52879,15970.0,151.2887914,172,192,8192,20,Benign
80,156.25,138.8888888889,5053923,5004346.0,0.7914643733,136,136,26883,32,DoS attacks-GoldenEye
80,92.7142857143,81.125,711,215.0,5625.8790436006,92,72,8192,20,Benign
51331,0.0,0.0,1,1.0,0.0,0,40,184,20,Benign
22,109.3571428571,106.8139534884,389601,107851.0,51.3345704965,648,712,26883,32,SSH-Bruteforce
80,0.0,0.0,55270,41668.0,0.0,0,96,225,32,DoS attacks-Hulk
53,56.0,37.3333333333,478,478.0,2092.050209205,8,8,-1,8,Benign
63007,174.1428571,152.375,827,324.0,2418.379686,40,124,65535,20,Benign
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
8080,0.0,0.0,616,616.0,0.0,0,40,2052,20,Bot
59531,170.7142857,149.375,1240,620.0,1612.903226,40,124,65535,20,Benign
80,0.0,0.0,1994076,1994076.0,0.0,0,64,226,32,DoS attacks-GoldenEye
80,0.0,0.0,7417,7417.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,8.0,5.3333333333,3,3.0,333333.333333333,32,32,211,32,DoS attacks-Slowloris
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
53,59.0,39.3333333333,1238,1238.0,807.7544426494,8,8,-1,8,Benign
41663,0.0,0.0,86380479,86400000.0,0.0,0,40,62560,20,Benign
3389,180.6,169.3125,1729589,953305.0,4.047204278,152,172,8192,20,Infilteration
49601,183.4285714,160.5,2862,2269.0,698.8120196,40,124,65535,20,Benign
49648,0.0,0.0,35,35.0,28571.4285714286,20,20,256,20,Benign
22,0.0,0.0,7,7.0,142857.142857143,32,32,241,32,SSH-Bruteforce
80,0.0,0.0,3685,3685.0,0.0,0,40,32738,20,DDOS attack-HOIC
53,73.5,49.0,1453,1453.0,688.2312457,8,8,-1,8,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
80,0.0,0.0,12,12.0,0.0,0,40,2053,20,SQL Injection
53,94.5,63.0,12529,12529.0,79.8148295953,8,8,-1,8,Benign
53,109.0,72.66666667,668,668.0,1497.005988,8,8,-1,8,Benign
80,0.0,0.0,337,337.0,0.0,0,64,225,32,DoS attacks-Hulk
80,0.0,0.0,1566,1566.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,148.8235294118,140.5555555556,106942747,53247662.0,0.0280523933,100,456,26883,32,DoS attacks-Slowloris
57170,182.0,159.25,1164,632.0,1718.213058,40,124,65535,20,Benign
22,104.3863636364,102.0666666667,345847,125536.0,63.6119440099,712,712,26883,32,SSH-Bruteforce
53,71.0,47.33333333,317,317.0,3154.574132,8,8,-1,8,Infilteration
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
80,6.0,4.8,103075699,103075696.0,0.0194032155,64,64,211,32,DoS attacks-Slowloris
53,115.25,92.2,87829,86766.0,22.77152193,16,16,-1,8,Benign
80,32.02965709,32.0,548059,446337.0,0.0,0,8632,-1,8,DDOS attack-LOIC-UDP
80,32.00019979,32.0,119936002,601949.0,0.0,0,1281352,-1,8,DDOS attack-LOIC-UDP
21,0.0,0.0,5,5.0,200000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
80,176.75,157.1111111111,11775932,6772939.0,0.3396758745,136,136,26883,32,DoS attacks-GoldenEye
48488,163.25,145.1111111,4341391,4252115.0,0.691022762,104,168,219,32,Benign
